,Area,Children,Age,Income,Marital,Gender,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Churn
9491,0,3,34,34642.75,4,1,10.81203,13,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,42.74753,212.6228,4730.05387,1,2,3,4,3,2,2,3,Yes
6459,0,0,74,63733.76,1,1,6.058654,18,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,67.61857,255.1198,6545.503926,3,3,4,2,4,2,4,3,Yes
2539,0,1,48,20236.81,1,1,12.15458,10,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,3,2.440244,179.9656,485.4228279,3,2,2,4,4,2,5,3,No
9773,0,0,44,17324.98,1,0,6.669277,8,2,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,60.45224,172.4404,5743.829083,5,4,6,3,4,5,4,5,No
6000,1,0,68,13970.62,1,0,10.44715,15,2,1,0,2,1,0,1,1,0,1,0,1,0,0,1,0,3,44.09777,162.4827,3869.872224,3,3,2,4,3,3,3,3,No
2230,0,0,59,8233.96,0,0,11.18965,14,0,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,10.32825,187.6094,1683.120743,2,2,2,4,3,3,4,3,Yes
2482,1,4,20,33348.43,3,2,11.04209,9,1,1,1,2,1,1,0,1,0,0,0,0,0,1,0,0,2,20.87424,117.4392,2497.717707,5,4,4,4,4,4,6,3,No
4235,0,0,59,31150.04,1,1,10.259,8,3,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,13.33556,179.9476,1372.679029,4,3,4,3,4,2,4,3,No
9404,0,0,46,94903.52,1,1,6.659046,14,0,0,0,2,1,0,1,1,1,0,0,0,0,0,1,0,1,58.15209,179.9476,5087.470766,3,3,4,3,4,3,3,4,No
1019,0,3,20,35426.36,0,0,7.951655098,18,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,3,11.34544436,140.00128,1761.711017,3,3,3,5,4,4,4,2,No
462,0,4,39,50666.54,4,1,4.88644359,6,0,2,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,13.99579075,240.114868,1877.852717,3,4,3,4,4,4,4,4,Yes
4016,2,8,31,12265.71,0,1,9.170457,16,1,1,0,2,0,1,1,1,1,1,1,0,0,0,0,1,3,22.48816,169.9741,2470.214952,4,4,5,3,3,4,5,5,No
1387,2,2,32,81622.91,3,1,9.04153153,6,0,1,0,1,1,0,2,0,0,0,0,1,1,1,1,1,1,12.48678964,200.165175,1733.107782,2,2,4,4,4,2,1,2,No
582,2,1,34,80906.28,1,1,17.23011599,11,2,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,2.140387928,175.006206,1080.597617,4,4,3,3,4,3,2,3,No
6144,1,3,56,12490.92,0,0,11.98659,12,1,0,0,2,1,0,1,1,0,0,0,0,1,1,1,1,2,66.95572,220.1185,6016.072225,4,3,3,5,3,3,4,2,No
2308,0,0,81,2991.27,4,1,9.700795,13,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,2.130946,245.147,1147.794876,4,3,4,4,3,5,4,5,Yes
4068,2,1,40,21018.6,0,0,8.416539,15,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,13.14021,187.6094,2006.605241,4,4,3,3,5,3,2,3,Yes
6234,1,3,88,55285.5,0,1,10.08115,11,2,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2,63.78741,149.9378,5939.401407,2,2,3,3,4,3,3,1,No
1188,0,2,73,58997.61,4,1,6.783649349,7,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,2,13.66699636,172.457857,1523.590353,3,3,3,4,4,3,3,3,No
6140,1,4,79,38645.01,1,0,11.37166,12,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,1,3,64.37976,149.9447,5980.037893,3,3,3,2,4,3,3,4,No
8465,2,2,55,22716.52,0,0,12.66535,9,0,1,0,0,1,1,2,1,0,0,0,1,1,0,1,0,3,71.24754,139.9979,6127.777658,4,4,3,2,4,2,5,5,No
8515,0,1,85,8667.17,1,0,10.18947,17,1,0,1,0,1,0,2,1,1,0,1,1,0,1,1,1,0,65.91489,242.6573,6020.902258,2,3,3,3,3,2,2,4,No
4038,0,7,63,51518.48,4,1,15.35795,12,2,2,0,2,1,0,0,1,1,0,0,1,0,0,1,1,0,1.25577,172.4705,1083.905096,4,5,5,4,4,5,3,3,Yes
7144,1,0,82,37123.95,3,1,16.28114,10,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,63.56516,182.4676,5499.021787,5,4,4,3,5,4,3,4,No
9361,0,1,68,68398.85,3,2,6.984431,11,0,1,0,2,1,1,1,1,0,0,0,0,0,1,0,0,3,70.17477,137.4392,5874.0733,5,5,4,6,2,6,5,3,No
5857,2,2,70,38179.17,4,0,3.245984,8,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,3,68.14379,127.4738,6167.764392,4,3,5,4,4,3,3,3,No
5238,2,5,89,85041.89,4,1,13.66314,13,2,0,0,2,0,0,1,1,1,0,0,1,0,1,1,1,2,67.60865,252.6378,6222.773491,4,4,5,3,6,3,4,2,No
4599,2,3,89,54862.38,2,0,6.890953,11,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,2.886437,159.9349,486.381294,4,4,4,4,4,4,4,3,No
8840,1,4,77,12912.29,2,1,13.22789,12,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,1,3,42.82102,137.4978,3862.289881,3,2,3,1,5,2,3,3,No
1703,2,3,80,54587.66,1,1,14.60495207,12,2,0,0,2,0,0,0,1,1,0,1,0,0,1,1,1,1,7.441432103,242.610632,1683.078344,4,4,3,5,3,4,4,3,Yes
9006,2,4,45,17231.33,0,1,8.967487,11,2,1,0,2,1,0,1,1,1,0,1,0,0,1,0,0,2,58.23259,192.4404,5315.375131,5,4,4,4,4,5,4,4,No
781,1,0,21,33329.83,3,0,9.783917847,8,1,2,0,2,1,0,1,1,1,0,1,0,0,1,1,1,1,9.715065141,262.610632,1509.912313,3,3,3,3,4,2,3,2,Yes
8391,1,0,74,70618.67,1,1,12.09357,9,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,69.38376,152.4555,6426.704792,4,4,5,3,3,3,3,4,No
5317,2,2,58,99537.72,3,0,8.301006,11,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,61.96895,204.9496,5474.602288,1,3,2,2,4,4,1,2,No
9839,0,2,65,46602.46,3,1,11.13317,8,0,1,0,1,1,0,2,1,1,1,0,1,1,0,1,0,2,65.07998,175.0211,5819.074546,2,2,2,3,2,3,3,3,No
2007,1,1,43,30898.32,2,0,7.713017,12,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1.26105,235.1372,1206.875735,3,3,4,3,3,2,3,3,Yes
8561,1,1,72,83201.51,1,0,7.617914,13,0,2,0,0,1,0,2,1,1,1,0,1,1,0,1,1,0,58.47534,175.0211,5141.883254,4,4,3,4,4,3,2,4,No
2616,1,1,41,54507.42,0,0,6.322552,9,2,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,2,29.95876,255.1417,3119.385384,3,4,3,3,5,4,3,2,Yes
7066,0,2,88,26458.72,1,0,16.47135,14,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,55.78809,195.0062,4834.33256,5,4,4,4,5,2,3,4,No
8831,0,6,80,10795.57,4,1,17.6619,7,0,0,0,2,1,0,2,1,0,0,1,0,1,0,1,1,0,50.71608,149.9707,4577.776917,3,3,2,4,3,5,3,2,No
157,0,1,39,20624.31,0,1,6.985590245,9,2,1,1,2,0,1,1,1,0,1,1,0,1,1,0,1,2,5.969967132,174.961766,967.9819136,4,5,4,4,3,3,3,5,No
4476,0,2,22,21395.1,1,0,12.17483,9,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,5.892496,124.9781,716.9177978,6,6,6,4,3,6,6,5,No
7948,2,0,60,33554.51,3,1,10.92276,14,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,3,68.53399,194.9744,5971.766968,5,4,3,4,4,2,3,3,No
1014,1,0,64,59702.94,2,0,6.086629667,13,0,2,0,0,1,0,1,0,0,1,0,0,1,1,1,0,2,11.42508906,222.636202,1422.632058,3,3,3,3,2,4,4,4,Yes
9164,1,3,81,19645.07,0,1,10.94239,12,2,0,0,2,1,0,2,1,0,0,0,0,0,1,0,1,2,69.62503,104.9629,5934.090437,3,4,3,3,6,3,3,4,No
8919,0,3,30,53901.68,3,1,10.40897,10,1,1,1,2,1,0,1,1,0,0,0,0,0,1,0,1,1,65.32158,137.4392,5748.685143,2,2,2,3,4,2,2,3,No
276,0,1,60,6517.94,1,0,7.151598137,13,0,0,0,2,1,1,1,1,0,0,0,0,0,1,0,1,3,9.532523799,137.439154,970.4682919,4,4,5,4,3,5,4,5,No
9832,2,2,53,20602.34,3,1,9.835139,15,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,60.10972,124.9781,5140.00849,3,3,3,3,3,4,3,3,No
7213,2,0,28,36414.44,1,1,9.749631,12,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,2,56.37128,192.4705,5085.716683,6,5,5,4,4,3,4,3,No
2338,2,0,30,15693.82,4,1,10.0764,16,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,2,9.594746,117.5152,1183.953112,3,3,2,5,3,2,4,3,No
7302,1,0,67,106307.8,3,1,7.567884,10,0,0,0,1,0,0,2,1,1,0,0,0,1,0,1,1,3,63.63211,159.9805,5471.963232,4,3,3,3,2,4,5,3,No
5671,0,3,41,44378.6,0,0,10.30107,13,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,3,71.55357,192.4404,6342.143374,5,4,3,5,3,5,3,4,No
9020,2,1,63,77486.12,4,1,11.76289,16,0,0,0,0,1,0,2,1,0,0,0,1,0,0,1,1,1,65.31625,127.4887,5662.729675,4,5,5,4,3,4,3,5,No
636,0,6,42,58187.53,0,0,8.645688486,12,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,2,2.684151079,139.987503,991.424632,3,3,4,4,3,2,4,3,No
5195,1,3,31,55913.69,1,0,8.341462,13,3,1,0,0,1,0,2,1,1,0,1,1,1,1,1,1,2,59.05164,255.1665,5701.481448,5,4,5,4,3,3,4,4,Yes
9612,0,1,52,47563.06,0,0,7.697496,12,2,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,3,67.50401,202.4433,5876.563966,3,4,2,4,4,3,4,2,No
4629,0,8,36,18232.01,0,0,13.7442,9,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,15.46234,179.9476,1786.342426,2,1,2,5,5,3,2,3,No
4905,1,2,25,45427.7,0,1,9.030524,11,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,3,2.553094,164.9785,1258.112414,4,4,5,4,5,2,2,4,Yes
1282,2,2,44,13288.6,2,1,12.67159952,13,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,3,10.44973947,152.457857,1768.55004,2,3,3,4,4,2,3,3,No
4571,2,0,32,20998.16,0,0,9.566358,10,0,1,0,0,0,1,2,1,0,0,0,1,0,1,0,1,1,11.88328,117.4858,1309.247153,3,3,3,3,4,3,2,3,No
2956,1,4,63,22830.86,2,0,13.45773,11,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,7.845114,129.9778,1305.921354,5,3,4,3,4,3,2,4,No
9277,0,2,61,82071.68,3,0,11.0988,16,0,0,0,0,1,0,2,1,1,0,0,1,1,1,0,1,2,57.64074,162.5005,5101.277891,4,5,4,4,4,4,4,5,No
5806,0,0,53,21581.2,3,0,10.25287,11,2,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,3,67.61943,149.9598,5761.220242,4,3,3,4,3,4,3,5,No
9383,0,2,50,28212.68,4,0,10.87347,13,1,0,0,1,1,0,2,0,0,0,0,0,1,1,0,1,3,36.76838,117.472,3270.009915,3,2,4,3,3,3,4,4,No
8122,1,1,87,27615.28,0,0,12.15309,9,2,0,0,2,1,1,2,1,0,1,0,0,0,0,1,1,1,70.74838,117.4835,5936.910583,2,3,3,2,2,4,2,3,No
7077,0,0,88,73321.99,2,0,6.674947,12,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,61.04909,112.4844,4945.176054,4,4,3,3,6,2,5,3,No
8024,0,0,55,70752.94,3,1,7.915988,17,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2,60.19463,152.4555,5736.061108,2,3,4,2,3,3,2,3,No
881,1,3,73,32746.0,2,0,11.90094641,8,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,3,5.295927221,152.47417,1109.108163,4,3,4,2,5,4,3,2,Yes
4537,0,0,57,12204.42,0,1,7.210462,13,0,0,0,2,0,0,1,1,1,0,0,0,1,0,1,1,3,14.0669,192.4567,1443.483853,5,5,4,3,3,3,2,3,No
2947,0,1,58,55438.14,0,0,11.02008,10,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,12.73029,152.4742,1705.874036,4,3,4,3,3,3,4,3,No
2187,2,1,47,42200.98,4,0,14.23604,16,1,0,0,2,0,0,0,1,1,1,1,0,0,1,0,1,3,7.675218,174.9581,1515.545459,6,5,3,4,2,3,4,4,No
9043,1,1,19,16283.13,2,0,8.037899,12,2,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,60.98712,184.9634,5985.552522,3,3,3,3,3,3,2,4,No
3065,2,0,19,35980.24,1,0,13.54628,4,0,1,0,2,0,1,2,1,1,0,1,0,0,0,1,1,1,28.06447,169.9671,2722.383309,4,3,4,3,5,3,2,4,No
4392,0,1,30,74373.82,1,0,9.896211,7,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,4.225661,192.4885,693.5913883,4,5,4,3,3,4,3,2,No
3319,2,4,69,52314.19,2,1,12.9604,13,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,4.026439,104.9781,967.2708805,3,3,3,1,6,2,1,2,No
3359,2,0,68,27694.81,4,1,11.76058,12,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1.034561,127.4958,263.971695,4,4,4,3,4,4,4,3,No
7812,0,3,28,86463.61,4,0,8.068417,16,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,3,61.91437,147.4421,5392.876359,4,3,3,3,4,3,4,4,No
7721,2,1,29,29827.09,4,0,10.50519,13,0,0,1,0,1,0,2,1,1,1,1,0,0,0,1,1,0,60.69643,172.4848,5469.377243,4,3,5,4,4,3,4,3,No
7749,2,3,37,22588.94,4,0,9.976525,13,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,57.22556,149.9915,5073.83646,3,3,3,3,4,3,3,2,No
4857,1,1,21,35775.82,0,0,12.08935,14,2,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,2,5.111844,207.4811,1062.404345,4,4,4,2,4,2,3,5,Yes
9411,0,3,41,49987.27,1,1,6.719136,12,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,49.04173,235.1417,5205.119963,4,3,3,4,2,3,4,4,No
4521,2,1,85,38644.0,4,1,12.26333,13,1,0,0,2,0,0,2,1,1,0,0,0,0,0,1,1,0,29.30064,147.4713,2626.362759,2,2,3,4,3,3,3,1,No
4493,1,4,61,48521.27,4,0,9.273629,9,0,1,0,2,0,0,2,1,0,1,0,0,0,1,1,1,3,15.73713,177.6508,1904.60275,3,2,2,4,4,3,5,5,No
2897,0,1,21,14468.95,4,0,9.92622,11,1,0,0,1,0,1,2,1,0,1,0,1,0,0,0,1,2,14.72164,95.01949,1488.056133,4,4,4,3,3,5,3,5,No
7694,1,1,61,11720.53,2,0,14.07608,12,1,0,0,2,1,0,2,1,1,0,0,0,1,0,0,1,0,38.06839,124.9935,3185.817507,5,4,5,3,5,4,4,3,No
2377,0,0,19,43839.96,3,0,15.85825,14,2,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,9.933523,220.1149,1853.873709,3,3,3,3,3,2,5,3,Yes
2177,2,0,46,24728.28,2,0,9.452414,10,1,1,0,2,1,1,2,1,1,1,1,1,0,1,1,1,2,6.739405,245.175,1344.476361,4,3,3,4,4,3,4,3,No
6186,0,1,48,30546.19,4,0,10.78801,10,2,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,1,70.80297,125.0073,5991.463291,5,3,4,5,3,3,5,3,No
1999,1,0,56,23805.49,1,0,7.625104,12,0,0,0,0,1,0,2,1,1,1,1,1,0,0,0,0,2,10.28304,150.0208,1144.770736,4,5,5,6,2,4,3,6,Yes
1070,2,3,36,15878.23,1,0,8.131344693,11,0,0,0,2,0,1,0,1,1,1,0,1,0,1,0,1,0,2.205915318,164.985293,1156.192762,3,3,1,4,3,4,3,3,No
3297,2,4,50,23753.54,4,0,7.064722,10,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,3.088732,92.45514,785.2993593,5,5,4,3,3,3,4,4,Yes
1585,0,5,23,23946.97,3,0,11.43130499,11,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,3,7.208423897,217.470195,1233.819233,4,3,2,3,3,3,4,3,Yes
5001,2,2,61,56915.0,1,1,9.41287,11,2,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,54.04107,184.9634,5356.543952,5,4,4,3,5,4,4,6,No
5282,0,4,23,15449.69,2,1,9.112086,13,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,3,51.57289,172.4705,5245.572739,4,5,5,4,3,3,4,2,No
5638,0,2,81,21145.92,4,1,12.02273,13,1,2,1,0,0,0,0,1,0,1,1,1,0,0,0,0,2,71.93174,129.9915,6599.564823,3,4,4,3,4,4,3,3,No
2623,1,2,33,27065.94,1,1,10.79675,12,0,0,0,0,0,1,2,1,1,0,0,1,1,1,0,1,2,30.82191,162.5005,3042.656083,2,2,3,3,4,3,4,2,No
3872,2,0,27,23599.71,4,0,12.83477,12,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,2.664026,159.9349,579.0788972,4,4,4,4,3,2,4,3,No
9109,2,0,33,94338.5,1,1,8.200976,14,1,1,1,0,0,0,2,1,1,0,0,0,1,1,0,0,2,56.19141,149.9776,4974.663293,5,5,4,4,4,6,4,3,No
5604,0,1,59,50308.74,1,0,16.29437,9,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,68.83272,124.9781,5722.009817,3,3,3,3,3,3,4,3,No
4765,1,4,43,61087.44,1,0,10.40439,9,1,1,0,2,1,1,2,1,1,1,0,1,0,1,0,1,0,9.312734,152.509,1332.850025,3,3,5,3,3,4,3,5,No
2204,0,6,20,18199.63,1,0,9.061046,13,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,3,19.68549,200.1185,2766.730566,4,4,3,4,3,4,4,2,Yes
57,0,1,33,15690.25,4,0,11.4487514,11,0,1,0,2,0,0,2,1,0,1,0,1,1,0,1,1,3,6.732948946,142.515576,958.1397059,4,5,5,5,4,4,4,5,No
5907,0,1,72,108982.2,1,0,9.918595,11,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,65.48947,92.45514,5733.79702,3,3,4,3,3,3,4,2,No
9848,0,4,28,16984.19,0,0,10.22821,8,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,3,57.89422,139.983,5531.532115,3,3,4,2,4,3,3,3,No
5408,0,1,27,27758.51,2,0,8.999013,12,1,0,1,2,0,0,0,1,1,0,1,1,0,0,0,0,2,67.64041,159.9794,6308.665694,4,5,3,3,4,2,5,3,No
2241,1,1,81,52085.92,4,0,10.44399,12,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1.198203,169.9378,276.5777606,3,3,5,4,1,5,4,2,Yes
7695,1,0,57,20907.94,3,0,10.99981,14,2,0,0,1,1,1,2,1,0,1,1,0,1,1,1,0,0,57.70698,212.6557,5331.810673,4,3,4,4,4,2,4,4,No
8501,1,1,88,27192.54,1,1,14.00066,15,1,0,0,2,1,0,0,1,1,1,0,0,0,1,0,1,1,49.22149,152.4624,4738.397058,2,3,2,5,3,4,4,4,No
734,0,4,89,24865.85,4,0,6.72503168,13,2,0,0,2,0,0,1,1,1,1,0,0,0,0,1,1,1,7.599617029,182.465269,920.3847194,2,2,3,4,2,3,4,5,No
3404,1,2,78,47190.38,0,0,12.94384,13,1,1,1,2,1,1,0,1,0,1,1,1,1,1,1,1,2,10.07068,237.6549,1919.953096,3,5,3,4,5,3,3,3,Yes
5254,1,3,75,46120.24,4,0,10.23789,13,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,55.81582,167.4564,4745.339554,4,5,4,3,4,2,4,4,No
4434,2,2,32,8641.78,3,0,7.491292,11,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,4.023413,184.9496,1225.408596,4,4,5,4,3,4,5,5,Yes
3264,1,2,69,38594.93,2,0,10.22177,13,2,1,0,2,1,1,1,1,1,1,0,1,1,1,1,1,0,12.7895,267.6647,1736.70174,6,4,5,4,3,4,4,3,Yes
5585,2,0,38,58762.0,1,0,11.03118,18,2,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,58.67143,220.1185,5303.936549,4,4,3,4,4,3,6,2,No
9376,0,1,77,13043.09,3,1,8.6347,13,1,0,0,2,1,1,2,0,0,1,1,0,0,0,0,1,2,42.74967,104.9923,3692.139265,3,4,2,3,3,4,3,4,No
2900,0,2,72,22137.33,0,0,6.018375,16,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,2,11.26136,152.4798,1263.915496,3,4,4,3,4,3,5,5,No
1066,1,1,32,31578.17,4,0,8.504581001,11,0,2,0,2,1,0,0,1,1,0,0,1,0,1,0,0,1,14.7804282,162.467607,2062.863163,4,3,4,3,4,3,4,4,No
7692,1,2,61,7297.34,0,0,8.269757,7,1,2,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,60.45619,232.624,5921.781561,2,3,4,5,3,5,5,4,Yes
1656,1,2,55,16337.64,3,1,2.292587755,19,0,0,0,2,0,1,0,1,1,1,1,0,0,0,1,0,2,1.849371568,184.961033,1088.89675,4,4,5,3,5,3,3,4,Yes
32,0,6,82,51960.51,0,0,8.774646693,9,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,2,4.727388465,230.105118,1013.993166,4,4,4,5,2,5,3,5,Yes
5354,0,2,57,54514.78,1,0,12.0364,11,0,1,0,0,1,1,2,1,0,1,0,0,1,1,0,0,3,54.60704,119.9897,4783.923527,4,5,4,4,4,4,4,4,No
351,2,7,24,8507.97,2,0,9.518819692,11,3,0,0,2,1,0,0,1,1,1,1,0,1,0,1,1,0,9.001231999,197.470195,1852.503069,5,4,3,2,3,3,4,2,No
3082,1,0,86,62709.94,0,1,11.19605,9,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,2,2.168042,159.9476,782.6074848,3,3,4,4,3,4,3,2,Yes
7263,1,0,50,73438.15,4,2,7.66642,14,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,3,71.83088,104.9629,6038.002387,3,3,5,4,3,4,2,2,No
8591,2,3,89,40217.33,0,0,11.64938,12,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,70.14609,167.4564,5873.629847,3,2,2,3,4,3,4,2,No
3128,2,1,53,88400.03,0,0,14.57549,7,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,6.21102,222.6143,1494.533376,2,3,2,2,3,3,4,5,Yes
7037,0,4,51,18357.76,0,1,16.95979,11,2,1,0,2,1,1,2,1,0,0,1,0,1,0,1,1,1,43.15974,149.9707,3992.137613,3,4,3,6,3,2,3,2,No
86,1,3,67,19657.14,4,1,14.6040829,12,3,0,1,0,0,0,2,1,0,0,1,0,1,0,0,1,0,4.650578623,114.983787,593.8572264,3,3,2,2,5,4,2,3,No
227,1,1,57,17516.0,3,0,11.43786808,13,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,9.004964377,127.473844,1333.894229,5,6,4,4,5,5,5,4,No
6479,1,2,26,39250.53,4,1,12.38401,10,2,1,0,2,0,0,1,0,1,0,1,1,1,0,0,1,0,55.49975,192.4885,5021.065195,3,4,3,4,3,5,5,4,No
5530,0,8,71,55008.17,0,0,10.26151,13,2,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,2,41.51958,167.4847,4443.003488,4,4,3,3,5,3,2,3,No
1304,2,0,87,4523.8,0,1,13.69110294,11,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,2,15.59096202,127.473844,1826.678884,4,3,3,3,5,3,2,2,No
3746,0,0,22,15905.44,2,0,12.18608,18,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,5.962119,287.6427,1288.594508,4,3,5,3,4,4,4,4,Yes
5473,1,2,34,34352.36,0,0,7.470028,16,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,3,51.55857,139.9875,4899.179172,2,4,3,3,4,2,3,3,No
8489,0,4,53,35950.39,4,1,8.081922,12,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,59.60557,127.4421,5648.297688,4,5,4,2,5,4,2,3,No
4394,0,3,26,30421.01,2,0,14.08044,8,2,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,23.04458,159.9512,2218.850381,5,5,5,4,5,3,3,4,No
1599,0,1,55,9703.25,3,1,6.863563999,12,2,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,3.195246168,144.960655,426.0222677,3,3,4,3,4,3,3,5,No
1846,2,1,51,45245.92,0,0,6.605688237,10,3,0,0,2,0,0,1,1,0,1,1,0,0,1,0,1,1,6.811138598,162.452604,946.1849643,4,2,2,1,3,2,3,2,No
7820,0,0,26,14472.75,4,0,6.067007,11,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,64.58418,169.9378,5619.82827,2,3,3,4,4,3,3,3,No
2855,0,3,73,43334.45,3,1,7.681019,12,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,2,1.462471,169.9447,447.1773574,4,5,6,3,4,5,2,4,Yes
7647,1,7,72,22300.51,3,0,8.427959,19,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,41.74273,157.4836,3716.351124,4,4,4,4,3,4,3,1,No
1140,1,8,56,30195.71,3,1,11.13577596,12,2,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,2,2.760208796,167.484705,1363.377334,4,4,5,4,2,4,4,4,Yes
4212,2,0,89,33406.38,0,0,9.677547,8,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,8.925564,164.967,1391.823736,5,4,4,3,3,4,6,4,Yes
3541,0,4,60,4247.27,0,1,11.07446,12,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,2,29.38102,147.4738,2754.774128,3,3,2,1,6,1,1,2,No
9889,0,0,82,78741.23,4,1,6.100204,15,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,71.7533,149.9598,6087.145624,4,4,5,3,4,5,4,2,No
4830,2,0,72,37864.06,0,1,17.21943,15,0,1,0,2,1,0,1,1,1,1,0,0,1,0,0,0,1,6.088456,159.9875,656.0906255,2,2,2,3,2,4,2,3,No
5940,1,2,56,61316.31,2,0,11.21454,11,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,2,56.20194,149.9621,4923.50439,3,3,2,3,4,3,2,5,No
