,Area,Children,Age,Income,Marital,Gender,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Churn
6344,1,0,45,7504.8,2,1,13.7799,16,2,0,0,2,0,1,1,1,0,1,0,0,1,1,1,1,1,57.57488,222.6362,5313.394028,5,3,4,4,2,4,4,4,No
1110,1,2,39,11835.48,4,1,12.35760773,12,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,3,18.30915793,152.479779,1996.645842,3,3,4,4,2,5,4,4,No
6573,0,3,42,83714.62,0,0,9.032609,12,0,1,0,1,1,0,2,1,0,0,1,0,0,0,0,1,1,47.67299,102.4746,4114.377391,6,5,6,2,5,4,4,4,No
5910,1,0,71,29957.52,3,1,12.40857,16,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,2,69.83332,129.9915,6398.841901,3,3,3,4,2,4,3,4,No
2130,2,0,25,22823.11,4,1,9.521566,16,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,29.35795,277.6375,3232.873635,3,2,2,4,3,2,4,4,Yes
5242,0,1,85,29898.21,2,1,5.247803,8,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,3,57.37611,149.9447,5341.20171,4,4,5,3,4,4,4,5,No
9549,1,2,78,9901.54,4,0,10.1399,12,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,69.19621,172.4624,5978.105413,4,4,4,3,5,4,3,2,Yes
3276,2,2,85,40453.58,0,0,11.82011,14,1,0,0,2,0,1,0,1,0,0,0,1,0,1,0,1,2,1.190018,129.9621,734.3603159,3,4,2,3,3,5,3,2,No
3410,0,0,18,10272.73,0,0,6.712062,11,0,0,0,2,1,0,0,1,1,1,0,1,1,0,1,1,2,9.767357,187.4974,1710.612591,5,5,4,3,4,3,3,3,No
6242,0,2,21,14377.81,3,0,12.25637,10,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,63.32675,252.6378,5955.463381,2,4,2,4,5,3,3,1,No
1973,0,3,54,31324.12,2,1,11.21140731,13,2,1,0,2,0,0,0,1,0,1,1,1,0,0,1,1,1,11.23691953,164.978458,1905.350528,3,3,5,3,5,4,3,3,No
3717,1,4,74,1987.78,3,1,4.234589,9,1,0,1,2,0,0,0,1,0,0,0,1,0,0,1,1,1,12.75835,139.965,1826.031678,2,2,4,5,3,2,3,3,No
2734,2,5,76,23841.62,0,1,13.20709,15,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,3,13.81356,147.4421,1438.080654,3,2,3,1,5,1,1,3,No
1680,1,1,35,13870.96,3,1,8.792014962,12,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,12.95969924,245.145743,1896.10656,4,4,3,3,4,2,3,2,Yes
8657,0,0,86,34962.75,1,1,13.14495,14,0,0,0,2,0,0,0,1,0,1,1,1,1,0,1,0,2,71.84893,177.4876,6678.820787,4,4,4,3,3,3,2,4,No
2267,2,3,74,20698.04,0,1,9.71297,19,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,3,25.32558,277.6513,2914.993204,3,4,3,4,3,2,3,2,No
1069,0,3,27,20372.35,1,2,14.82711414,16,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,4.218778557,144.960655,577.1451549,3,3,2,3,4,3,2,5,No
9643,1,0,49,32424.01,4,1,5.328414,10,3,0,0,0,1,0,2,1,1,0,1,1,0,0,1,1,1,49.4719,182.49,4545.534432,1,1,2,4,3,4,3,3,No
9151,1,3,42,83543.98,0,1,13.06108,12,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,69.97252,129.9621,6589.069717,4,5,2,2,6,3,3,3,No
8297,2,2,44,51669.46,1,1,11.7614,8,0,2,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,61.91553,192.4705,5549.111256,4,4,4,3,4,4,4,5,No
9714,1,6,29,34372.77,4,0,12.2067,11,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,3,62.16781,277.6513,6126.605256,4,4,5,3,4,4,4,5,Yes
5248,2,4,23,59388.85,4,0,9.690484,14,2,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,65.28829,210.1051,6521.587044,4,2,2,4,3,3,4,2,No
7009,0,0,65,50030.0,2,1,8.91326,11,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,48.63475,134.9509,4107.705445,4,4,4,3,4,4,4,3,No
8073,1,0,42,105745.6,1,0,10.44765,12,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,2,47.3962,214.9525,4235.297978,4,3,4,5,3,5,4,3,No
590,0,0,63,48163.8,0,1,13.08013867,10,1,0,1,2,0,1,0,1,1,0,0,1,0,0,0,0,0,4.985175451,137.483594,1014.311651,4,3,3,4,3,4,5,4,No
9793,0,3,44,25399.52,1,0,16.99756,15,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,62.25655,114.9728,5283.978779,2,3,3,4,4,5,6,4,No
9847,0,1,29,35520.25,3,0,9.687118,15,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,3,66.15837,127.4783,6076.740541,4,3,4,5,2,4,5,5,No
1502,2,1,31,25576.73,1,1,5.087255805,15,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,11.71980152,245.131966,1726.803854,3,4,3,2,4,2,3,3,Yes
2367,2,4,40,27403.44,4,0,11.58268,18,2,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,2,9.38329,235.1591,1542.3033,4,5,3,5,6,3,5,3,Yes
3684,2,0,63,19384.87,3,0,11.31459,11,1,0,1,2,1,0,1,1,0,0,0,1,0,1,0,0,0,20.86192,149.9621,1943.299733,3,3,3,2,6,2,2,3,No
1592,2,1,87,8543.01,3,0,14.08561195,11,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,3,11.07800251,194.988208,1204.745285,3,3,3,4,2,5,4,3,Yes
1923,1,4,80,26760.18,1,0,3.410169776,13,0,0,0,2,1,0,1,0,1,1,0,1,1,0,0,1,0,5.220501553,172.510442,684.7417744,4,4,4,4,4,4,4,6,No
7271,2,1,55,3024.35,3,1,11.60999,15,3,2,0,0,0,0,2,1,1,0,1,0,0,0,1,0,3,63.21638,169.9671,5597.695081,3,3,3,5,2,3,4,3,No
548,0,3,27,31006.39,2,0,14.35467948,7,2,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,3,22.76986341,197.470195,2847.700412,4,4,3,4,4,5,4,3,Yes
4396,2,0,56,18275.19,1,0,6.990118,11,2,0,0,2,0,0,0,1,1,1,0,0,1,1,0,0,0,1.15025,164.9715,830.9443469,3,2,2,4,3,4,2,3,No
5917,2,3,39,26310.0,0,1,5.4121,15,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,2,41.92048,275.1336,4314.292516,2,2,4,2,4,2,4,5,Yes
5541,0,0,76,27666.82,2,0,8.180153,12,2,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,52.41441,232.6228,4831.531789,4,4,3,3,3,3,4,3,Yes
5465,2,0,54,22871.91,3,1,9.241893,9,0,0,0,2,1,0,1,1,1,1,1,0,1,1,0,1,2,50.90725,207.4673,4642.032276,5,4,3,4,5,4,4,3,No
3209,2,1,36,66420.62,0,1,10.15947,16,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2.54348,137.4836,933.5522742,5,6,5,4,3,4,4,4,Yes
9267,2,2,60,12534.97,2,0,9.515782,8,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,2,67.00167,197.4876,5932.680423,4,4,3,4,4,4,4,3,No
1469,0,0,57,19254.52,4,1,15.09579419,17,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,2,2.934758008,152.466002,535.493169,4,4,4,4,3,3,3,4,Yes
3377,0,0,35,45571.68,4,1,4.211338,12,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,2,5.624237,255.1336,1674.511863,3,4,2,3,4,2,4,5,Yes
4907,2,1,46,12531.29,0,0,7.545931,12,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,20.52701,164.9853,2563.027756,4,6,4,2,5,3,3,3,Yes
820,2,0,34,29907.64,2,0,9.891516764,12,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,3,11.78880203,147.442069,1173.669727,3,3,4,2,4,3,2,4,Yes
5416,1,3,42,34084.03,0,0,9.269101,7,2,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,69.2962,232.624,6739.19212,3,4,4,4,3,3,6,4,No
9721,0,4,37,52883.54,0,2,10.06949,16,0,1,0,2,0,0,1,1,0,0,1,0,1,1,0,1,1,71.68601,172.4441,6290.205983,3,4,5,2,4,6,5,5,No
3455,0,2,74,57552.27,1,1,13.07187,8,0,2,0,0,1,1,2,1,1,1,1,0,0,0,1,1,0,23.08359,172.4848,2352.994051,4,5,3,2,4,3,2,3,No
7002,1,0,48,23856.64,0,1,11.9811,6,2,0,0,1,0,1,2,1,0,0,1,1,0,1,1,0,2,54.57985,210.1518,5157.76159,4,4,3,3,3,4,4,3,No
3361,1,4,86,6508.31,4,0,6.611603,18,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,9.348659,124.9643,771.0222493,4,4,5,3,4,4,3,3,No
8811,2,0,86,14382.5,0,1,10.73266,12,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,43.87969,207.4811,4042.115496,4,4,5,3,4,2,2,3,Yes
3991,2,2,30,22227.6,3,0,10.05201,11,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1.399445,159.9794,901.9731056,3,4,3,2,5,2,3,3,Yes
3166,2,3,24,69237.04,4,0,1.556784,9,1,2,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,7.994351,129.9621,1522.674203,1,2,3,5,4,3,3,4,No
9728,2,1,61,24614.25,0,0,5.982889,17,2,0,0,2,1,0,1,1,0,0,0,0,0,1,0,1,0,71.15468,137.4392,6016.376448,5,4,5,2,5,3,4,4,No
2365,1,0,62,24908.78,4,1,12.46778,17,3,0,0,0,0,0,2,1,0,0,1,1,0,1,1,0,2,10.17576,210.1518,1473.485303,4,4,5,3,4,4,4,2,Yes
8706,2,0,45,8934.54,0,1,9.528981,13,0,1,1,2,1,0,1,1,1,1,1,1,0,0,1,0,3,55.49451,217.484,5127.332044,2,3,3,3,4,3,2,2,No
8078,0,5,51,13269.12,4,0,13.57171,16,1,2,0,0,1,0,0,1,0,0,1,0,0,0,1,1,3,58.73351,149.9378,5625.88893,3,5,3,3,5,4,3,3,No
6047,0,1,72,40181.23,2,0,10.06669,8,1,1,0,2,0,1,1,1,0,1,0,0,1,0,1,1,0,52.42844,162.4689,4489.316917,4,5,3,4,4,4,5,4,No
9492,0,1,38,25125.45,4,0,10.522,12,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,2,54.87013,235.1417,5583.899513,4,4,4,4,2,4,4,5,Yes
5280,0,1,44,59317.06,0,1,12.88774,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,63.93531,159.965,5611.872408,5,3,5,4,4,5,5,2,No
6095,0,0,26,50556.0,3,1,9.091231,11,0,0,0,2,1,0,1,1,1,0,0,0,0,0,1,0,2,66.94572,179.9476,5873.574766,4,4,4,4,4,5,5,4,No
2041,2,1,84,43121.53,0,1,13.33801,12,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,8.716735,144.9607,783.3606694,4,4,5,5,3,4,4,4,No
6720,1,0,34,5479.97,2,1,8.188496,6,1,0,0,2,0,1,0,0,1,1,0,1,0,1,1,0,2,66.60855,235.1555,6655.926837,3,4,3,2,4,1,2,1,No
1541,0,1,61,11087.89,1,0,11.92666547,8,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1.897261446,227.475448,560.8498056,4,4,2,4,3,5,5,4,No
5053,1,0,48,6969.6,2,1,16.53335,11,3,0,1,2,0,0,1,1,0,1,0,1,1,1,1,0,2,71.53343,235.1591,6532.437967,2,4,3,4,4,2,3,5,No
2099,0,1,60,19410.35,2,0,13.37836,12,2,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,2,10.48149,164.9785,1679.924727,2,3,2,3,5,3,2,2,Yes
5055,1,0,18,17092.77,4,1,14.62128,10,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,2,69.87041,220.1149,6815.305528,3,3,3,5,1,4,5,5,No
9865,0,1,48,22946.95,4,0,8.073099,11,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,2,54.74518,232.6378,5546.494271,3,3,3,3,3,3,3,3,Yes
5901,1,0,67,35827.4,2,0,17.74581,14,2,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,70.73486,154.9618,6518.531089,3,3,3,2,5,2,4,3,No
1386,2,3,40,122844.86,2,0,15.15312675,12,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,10.08691319,124.964303,951.5458256,3,4,5,2,4,6,3,5,No
164,0,3,34,96382.76,1,1,8.580626195,14,0,0,0,2,1,0,2,1,0,1,0,1,1,1,1,0,3,16.00330155,202.682861,2120.673828,2,2,3,4,1,4,4,4,Yes
596,2,2,79,74026.91,4,0,8.200222508,15,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,13.70230727,240.114868,1614.036609,3,4,3,3,3,3,5,4,Yes
4055,0,7,59,45395.08,4,0,7.659602,10,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,12.51669,270.1604,2408.542735,3,4,3,4,3,3,3,2,Yes
2419,0,0,50,46804.82,4,0,4.266815,9,1,0,0,1,1,0,2,1,0,1,1,0,1,0,1,0,2,9.119628,152.4884,1076.021746,5,4,6,4,2,4,6,4,No
1559,1,1,49,49781.85,2,1,10.58941533,13,1,0,0,2,1,0,2,1,1,0,0,0,0,0,0,1,1,8.249941923,112.484375,859.8649518,6,5,5,4,3,5,4,5,No
7224,1,0,25,12525.37,0,1,12.189,11,2,1,0,0,1,1,2,1,1,0,1,0,1,0,1,1,0,50.34057,182.4762,4614.576112,3,5,3,5,2,3,4,5,No
3407,2,0,31,5548.62,0,1,10.68929,15,0,0,0,2,1,0,2,1,1,0,0,0,0,0,1,0,2,7.756546,147.4713,1007.348141,2,3,3,4,3,4,4,3,No
9064,1,1,32,14842.19,0,0,10.78213,12,2,0,0,0,0,1,2,1,0,1,1,0,1,1,1,0,2,62.23915,212.6557,5815.917509,4,5,4,5,4,3,4,4,No
4722,1,2,53,32753.3,0,0,9.308357,10,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,2,2.680333,124.9781,352.0824182,4,4,3,4,2,5,5,4,No
1216,0,0,23,15002.6,4,1,8.508595449,13,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,3,10.08463748,182.467607,1310.382845,4,3,5,4,2,4,5,3,No
8427,2,2,41,23024.38,1,0,11.86028,10,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,2,71.02583,220.1149,6849.08497,6,5,4,2,3,3,4,4,No
9949,2,4,43,68457.74,0,0,5.233119,12,1,1,0,2,1,0,1,1,1,1,1,0,1,1,1,1,3,52.62668,277.6375,5156.532721,3,3,4,5,3,2,3,1,No
2337,2,0,51,13564.03,0,1,16.22817,10,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,1,0,3.399281,107.5286,517.7918192,4,4,3,4,2,4,3,5,No
3413,1,1,64,44802.98,2,0,10.77758,10,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,3,5.879094,179.9794,713.2732917,5,4,5,3,3,5,4,4,Yes
216,2,0,53,42523.02,3,1,12.99948061,12,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,2,11.94550648,137.469817,1536.589816,3,4,4,3,3,4,2,3,No
1370,1,1,35,115520.53,1,0,14.59968721,9,2,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,3,9.941798485,149.99153,1144.495358,6,5,4,5,2,5,4,4,No
6369,2,1,86,32183.92,1,0,3.992429,5,1,1,1,0,1,1,2,1,0,0,0,0,1,0,1,1,2,46.30752,127.475,3866.67814,3,3,3,3,3,4,5,5,No
677,1,3,46,4739.77,3,1,10.10753133,9,1,0,0,0,0,1,2,1,0,1,0,1,0,0,0,1,3,5.506476096,95.019486,794.8748353,2,3,3,4,4,3,4,2,No
8190,0,2,65,29315.85,3,0,7.238963,14,0,1,0,0,0,0,2,0,1,0,0,1,1,1,1,1,0,67.27889,232.6707,6139.355865,5,4,4,5,3,3,3,4,No
6708,2,3,75,50104.74,3,0,14.87341,9,1,2,0,0,0,0,2,0,0,0,0,1,0,1,1,1,3,67.65272,187.656,6091.711097,4,3,3,2,5,3,3,3,No
2553,2,0,61,50375.2,2,1,11.40109,10,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,2,1.500126,232.6415,676.2344842,4,3,5,4,3,5,4,4,Yes
5550,0,1,85,18273.34,3,1,10.19528,16,1,0,0,2,0,0,1,1,0,1,0,0,1,1,1,1,2,65.73734,222.6362,5881.848209,4,2,2,4,3,4,3,4,No
9592,1,0,86,27069.07,1,0,11.80699,11,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,62.51438,112.4551,4999.844929,5,5,4,3,5,4,4,5,No
6609,2,2,54,64891.95,2,1,8.231993,11,1,0,0,0,0,0,2,1,0,1,0,0,0,1,1,1,3,44.97976,177.6508,4309.116061,3,5,4,4,4,3,3,3,No
6031,1,5,46,59865.13,2,1,13.44264,9,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,58.43007,154.9919,5770.387227,2,3,3,3,4,3,3,3,No
7950,2,2,81,46320.17,4,1,13.4615,3,0,0,0,1,1,0,2,1,1,1,0,0,0,0,1,0,3,69.18745,149.989,6013.704356,4,4,3,3,6,2,4,3,No
6646,1,0,35,47364.6,4,1,11.77357,10,0,2,0,2,1,0,1,1,1,0,0,1,0,1,1,0,2,62.34755,252.6378,5814.813682,2,3,3,2,3,3,3,2,No
2477,0,0,54,108135.1,1,0,9.164653,14,0,0,0,2,0,1,1,1,0,0,0,1,0,1,0,1,2,6.453124,149.9621,792.1819969,3,4,3,3,3,3,4,4,No
7546,0,4,84,20459.07,1,0,10.25704,11,0,1,0,1,0,1,2,1,1,1,1,0,0,1,1,1,1,70.19371,232.652,6457.18973,4,3,4,4,5,3,4,4,No
8125,2,6,31,12734.05,3,0,7.048181,11,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,68.51142,204.961,6257.08697,5,4,4,3,5,4,4,5,No
4075,1,8,45,16905.12,1,1,7.093203,7,2,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,2.558218,197.484,1449.618401,4,4,4,3,4,5,3,3,Yes
9134,0,0,74,21808.42,1,1,15.25952,15,1,1,0,2,0,0,0,1,1,1,0,1,0,0,0,1,0,55.84748,140.0013,5220.997715,5,5,4,4,4,3,4,2,No
6110,1,1,49,39126.86,4,0,9.850163,9,0,1,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,67.15389,114.9658,5691.770997,3,3,3,3,5,3,4,3,No
3263,1,1,81,71453.49,1,0,13.10218,10,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1.532436,124.9607,535.7389183,3,3,3,3,4,3,5,4,Yes
3295,1,0,42,54417.19,4,1,4.879655,14,2,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,9.961602,167.4564,1086.270579,3,3,3,2,3,3,4,3,Yes
2951,1,3,59,10121.11,2,1,10.67622,12,1,1,0,2,1,0,1,1,0,0,1,0,1,1,1,1,1,11.05993,242.6143,1567.299499,2,2,3,3,5,3,4,2,Yes
1488,1,1,88,16307.08,0,0,15.54568189,13,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,7.413563684,182.443347,1248.345698,4,4,5,4,3,4,4,3,Yes
9040,0,2,80,67034.95,4,0,8.593063,12,1,1,0,2,0,0,1,1,1,1,1,0,1,1,1,0,1,70.39578,277.6375,6429.615341,4,5,5,2,4,2,3,4,No
9003,1,4,66,107207.5,1,1,12.18807,13,1,0,0,0,1,0,2,0,0,0,0,1,0,1,1,1,1,59.6293,187.656,5541.635777,2,3,3,3,4,5,3,4,No
6261,2,3,60,12115.07,4,1,12.49001,8,0,0,0,0,0,0,2,1,0,0,1,0,0,1,1,1,2,64.34541,197.6288,5925.795152,3,4,3,1,6,2,2,1,No
1055,0,0,85,25434.15,2,0,8.316451322,11,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,3,8.713385365,232.641455,1141.532192,3,3,3,4,2,3,3,4,Yes
8839,1,1,41,58545.72,2,1,7.854625,14,0,1,0,2,1,0,0,1,0,0,1,1,1,1,0,0,0,60.93346,164.967,5888.45156,4,3,4,5,3,4,5,5,No
1862,2,4,81,1441.97,2,0,11.28908676,7,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,8.006997906,127.478341,1233.807825,4,3,4,3,3,4,4,4,No
322,1,1,78,119968.61,0,0,8.993783986,7,3,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,14.6728104,184.985293,1564.936841,4,3,4,4,3,4,3,5,Yes
9084,2,0,27,73006.35,1,1,3.916862,10,1,0,0,0,0,1,2,1,1,0,1,1,1,1,0,0,3,57.94447,184.9963,5317.113285,5,4,4,4,4,5,4,4,No
4980,1,2,62,100171.6,1,0,9.570705,15,0,1,0,2,0,0,0,1,0,1,1,0,1,0,1,0,3,2.146247,164.9647,940.3579408,4,3,5,4,4,4,5,5,No
4431,2,4,26,35553.18,1,0,15.36682,15,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,8.454096,107.482,1383.139451,4,4,5,5,3,4,4,4,No
3267,2,0,55,53808.11,1,0,10.77733,15,2,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,9.416447,149.9915,1005.091786,4,5,5,3,6,3,4,3,No
7189,0,1,59,14570.01,3,0,7.824535,17,3,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,2,43.59094,159.9349,3858.410287,4,5,5,4,3,5,4,2,No
4338,0,1,71,65207.61,2,0,12.62228,11,2,0,0,0,1,0,2,1,0,0,0,1,1,1,0,1,3,3.922369,129.995,564.188439,2,2,3,3,3,2,2,4,Yes
7593,0,3,52,62132.48,1,0,5.086827,10,2,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,70.85782,162.4653,6607.644904,6,6,6,3,3,6,5,5,No
3839,0,4,69,78568.26,1,1,12.7259,11,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,3,12.31648,112.4551,1147.89846,3,4,4,3,4,3,3,3,No
8725,0,3,33,41617.07,2,1,13.46933,10,1,0,0,2,0,1,1,1,1,1,0,1,1,0,0,1,2,54.07581,172.5104,4893.437646,3,4,4,2,4,4,2,4,No
8792,0,2,80,11491.42,0,1,10.49877,12,0,0,0,2,1,0,2,0,1,0,1,0,0,1,1,0,3,66.50713,230.1344,6078.515237,4,4,4,6,2,3,4,2,No
5980,1,0,47,68899.06,0,0,6.537182,12,3,0,0,2,0,0,1,1,1,1,1,0,1,0,0,0,1,67.28766,182.4833,5764.291132,4,4,4,3,3,3,6,5,No
8592,2,6,58,81455.87,0,0,9.46119,11,0,1,0,0,1,0,2,1,1,1,1,1,0,1,1,0,2,71.2039,245.175,6771.922364,4,3,3,4,3,3,4,5,No
2767,0,1,52,80678.93,0,1,4.509935,15,3,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,3,9.30555,172.4579,1204.289565,5,4,4,4,4,4,3,4,Yes
9879,1,3,64,19023.99,3,0,10.71119,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,60.24089,127.4421,5551.218207,2,2,1,3,4,2,3,3,No
5501,1,1,39,44565.15,3,1,8.432151,11,2,0,0,0,0,0,2,1,0,0,0,1,1,0,1,1,2,65.33592,139.9979,5747.351224,3,3,2,1,5,3,3,3,No
1895,1,2,53,77658.11,2,0,9.622151061,12,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,15.73628072,162.460772,2089.023186,3,4,3,3,3,5,4,2,Yes
2633,1,0,30,21200.76,3,1,13.4046,11,0,1,0,2,1,1,2,1,1,1,0,0,1,0,0,1,3,6.554584,127.5112,831.986868,4,4,4,4,4,3,5,4,No
1814,2,0,39,47285.08,0,1,13.7342759,14,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,9.705809585,152.510442,1559.323963,2,3,3,2,5,2,2,3,No
7710,0,2,48,18037.76,1,0,6.255592,12,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,67.71776,149.9378,6279.520379,5,4,5,3,2,6,4,4,No
1891,1,5,68,55593.6,1,1,9.155612168,14,2,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,7.18546062,162.497044,1501.32182,4,4,4,3,4,4,3,3,Yes
5791,1,1,28,93285.19,4,0,7.797079,12,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,61.29358,104.9923,5289.954359,3,2,4,2,4,2,3,3,No
483,2,1,84,11957.82,4,1,9.818276662,10,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,3.956375328,137.483594,891.9472856,5,6,4,5,2,5,4,6,No
5504,2,0,40,9389.63,1,1,12.15902,14,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,61.38844,265.1283,5803.879938,3,4,3,3,3,4,4,6,No
8949,2,4,27,60053.46,3,1,6.620739,7,0,0,0,2,1,0,1,1,1,1,0,1,1,1,1,0,3,61.12237,267.6647,5943.318759,5,3,4,3,4,4,4,5,No
1063,0,1,74,76994.63,1,0,9.949410035,17,1,2,1,1,1,0,2,1,1,0,1,1,1,0,0,1,2,1.018519598,160.01224,286.5451139,4,4,4,3,5,3,2,3,No
1770,2,1,42,88000.08,3,0,8.349506731,13,2,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,5.118556082,127.473844,1064.629876,4,4,3,5,2,5,5,4,Yes
8595,2,2,38,13846.51,3,0,16.6785,12,2,0,0,2,1,0,2,1,0,0,0,1,0,1,1,0,0,65.12634,187.656,5975.229801,2,3,3,3,4,3,2,2,No
4371,2,2,79,76126.58,0,1,9.044187,13,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,2,14.34892,255.1555,1874.421389,3,4,3,4,4,4,2,5,Yes
6480,0,3,85,47986.4,4,0,9.162228,14,2,1,0,2,0,1,0,1,0,1,1,0,1,0,1,1,2,44.72714,164.9647,4384.720336,2,3,3,3,3,2,5,3,No
2687,1,2,66,67090.95,0,1,16.16998,19,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,2,22.12945,147.4783,2047.373281,3,4,3,4,3,4,4,3,No
7757,2,8,37,34261.92,3,2,10.81085,14,2,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,3,68.12367,184.9797,6597.155039,4,3,3,3,3,3,4,3,No
2505,1,7,66,29958.36,3,0,13.88216,15,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,2,5.585004,162.4827,936.2693881,3,3,3,5,1,5,4,5,No
8619,2,6,81,46561.38,4,0,8.703489,9,0,0,0,2,1,1,0,1,0,0,1,0,1,0,0,1,2,65.19543,127.4601,5932.432985,3,1,3,4,4,1,1,3,No
6824,1,1,38,24646.95,0,0,3.96553,15,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,3,68.21396,149.9778,5828.531986,4,4,3,2,4,4,3,4,No
